settlement_row_id,txn_id,settle_amount,settled_at
SR0004645,T0004645,3346.19,2026-05-24
SR0004646,T0004646,222.83,2026-06-25
SR0004647,T0004647,20.03,2026-06-10
SR0004648,T0004648,162.4,2026-06-07
SR0004649,T0004649,180.95,2026-06-23
SR0004650,T0004650,10.7,2026-04-20
SR0004651,T0004651,248.52,2026-04-20
SR0004652,T0004652,115.4,2026-04-29
SR0004653,T0004653,217.7,2026-04-21
SR0004654,T0004654,333.6,2026-04-04
SR0004655,T0004655,198.2,2026-06-27
SR0004656,T0004656,203.17,2026-04-03
SR0004657,T0004657,115.12,2026-06-09
SR0004658,T0004658,520.56,2026-06-03
SR0004659,T0004659,134.59,2026-05-22
SR0004660,T0004660,575.68,2026-06-09
SR0004661,T0004661,50.73,2026-04-04
SR0004662,T0004662,130.91,2026-06-21
SR0004663,T0004663,462.75,2026-05-16
SR0004664,T0004664,48.92,2026-05-16
SR0004665,T0004665,108.05,2026-06-28
SR0004666,T0004666,510.39,2026-04-18
SR0004667,T0004667,81.79,2026-05-17
SR0004668,T0004668,1281.5,2026-04-27
SR0004669,T0004669,243.66,2026-04-20
SR0004671,T0004671,542.28,2026-05-31
SR0004672,T0004672,263.71,2026-05-26
SR0004673,T0004673,251.45,2026-05-31
SR0004674,T0004674,183.87,2026-04-21
SR0004675,T0004675,194.71,2026-06-13
SR0004676,T0004676,55.38,2026-05-31
SR0004677,T0004677,592.95,2026-06-19
SR0004678,T0004678,103.33,2026-06-03
SR0004679,T0004679,950.9,2026-06-28
SR0004680,T0004680,64.89,2026-04-23
SR0004681,T0004681,1233.81,2026-05-10
SR0004682,T0004682,81.99,2026-05-24
SR0004683,T0004683,673.63,2026-04-10
SR0004684,T0004684,135.37,2026-06-30
SR0004685,T0004685,308.85,2026-05-19
SR0004686,T0004686,104.95,2026-04-15
SR0004687,T0004687,79.98,2026-04-06
SR0004688,T0004688,145.11,2026-04-11
SR0004689,T0004689,588.99,2026-05-07
SR0004690,T0004690,588.54,2026-04-19
SR0004691,T0004691,507.91,2026-04-12
SR0004692,T0004692,333.26,2026-05-17
SR0004693,T0004693,4296.9,2026-05-20
SR0004694,T0004694,76.79,2026-04-22
SR0004695,T0004695,202.28,2026-05-21
SR0004696,T0004696,7.78,2026-04-26
SR0004697,T0004697,429.5,2026-06-19
SR0004698,T0004698,70.13,2026-05-22
SR0004699,T0004699,227.42,2026-06-02
SR0004700,T0004700,87.17,2026-05-31
SR0004701,T0004701,191.99,2026-04-21
SR0004702,T0004702,294.68,2026-04-07
SR0004703,T0004703,89.82,2026-05-08
SR0004704,T0004704,372.02,2026-05-23
SR0004705,T0004705,132.89,2026-05-06
SR0004706,T0004706,97.26,2026-06-19
SR0004707,T0004707,591.73,2026-04-24
SR0004708,T0004708,326.42,2026-06-20
SR0004709,T0004709,21.39,2026-04-11
SR0004710,T0004710,152.81,2026-05-28
SR0004711,T0004711,61.34,2026-05-24
SR0004712,T0004712,1523.85,2026-05-25
SR0004713,T0004713,86.56,2026-06-08
SR0004714,T0004714,100.45,2026-06-20
SR0004715,T0004715,256.6,2026-05-05
SR0004716,T0004716,481.2,2026-05-22
SR0004717,T0004717,94.19,2026-04-30
SR0004718,T0004718,299.63,2026-06-12
SR0004719,T0004719,350.59,2026-04-11
SR0004720,T0004720,27.36,2026-04-11
SR0004721,T0004721,459.02,2026-05-12
SR0004722,T0004722,120.28,2026-05-06
SR0004723,T0004723,49.27,2026-05-25
SR0004724,T0004724,2896.7,2026-05-25
SR0004725,T0004725,73.14,2026-06-14
SR0004726,T0004726,686.94,2026-04-29
SR0004727,T0004727,463.41,2026-04-04
SR0004728,T0004728,24.67,2026-04-10
SR0004729,T0004729,86.16,2026-04-25
SR0004730,T0004730,53.21,2026-06-28
SR0004731,T0004731,839.78,2026-06-16
SR0004732,T0004732,715.06,2026-05-01
SR0004733,T0004733,2166.93,2026-06-29
SR0004734,T0004734,62.7,2026-05-31
SR0004735,T0004735,6257.17,2026-05-06
SR0004736,T0004736,875.36,2026-05-07
SR0004737,T0004737,2384.19,2026-04-11
SR0004738,T0004738,299.28,2026-05-09
SR0004739,T0004739,166.16,2026-05-31
SR0004740,T0004740,75.8,2026-06-24
SR0004741,T0004741,1470.11,2026-05-15
SR0004742,T0004742,206.16,2026-05-02
SR0004743,T0004743,209.62,2026-04-15
SR0004744,T0004744,1179.0,2026-06-15
SR0004745,T0004745,771.03,2026-04-06
SR0004746,T0004746,187.41,2026-04-19
SR0004747,T0004747,303.8,2026-05-07
SR0004748,T0004748,372.69,2026-06-13
SR0004749,T0004749,276.25,2026-06-12
SR0004750,T0004750,1293.82,2026-05-31
SR0004751,T0004751,523.96,2026-04-05
SR0004752,T0004752,163.93,2026-04-19
SR0004753,T0004753,1525.63,2026-06-07
SR0004754,T0004754,108.36,2026-06-09
SR0004755,T0004755,221.59,2026-06-25
SR0004756,T0004756,185.1,2026-05-08
SR0004757,T0004757,147.71,2026-05-19
SR0004758,T0004758,165.66,2026-06-30
SR0004759,T0004759,974.71,2026-04-29
SR0004760,T0004760,281.95,2026-06-24
SR0004761,T0004761,2809.81,2026-06-23
SR0004762,T0004762,127.13,2026-04-11
SR0004763,T0004763,113.08,2026-04-07
SR0004764,T0004764,42.35,2026-06-27
SR0004765,T0004765,42.11,2026-04-14
SR0004766,T0004766,89.34,2026-06-09
SR0004767,T0004767,84.37,2026-05-17
SR0004768,T0004768,116.77,2026-04-17
SR0004769,T0004769,322.77,2026-05-08
SR0004770,T0004770,83.93,2026-05-11
SR0004771,T0004771,2637.31,2026-05-13
SR0004772,T0004772,226.03,2026-06-07
SR0004773,T0004773,807.4,2026-06-07
SR0004774,T0004774,76.74,2026-06-10
SR0004775,T0004775,151.26,2026-04-16
SR0004776,T0004776,399.38,2026-06-08
SR0004777,T0004777,468.7,2026-04-16
SR0004778,T0004778,900.67,2026-06-03
SR0004779,T0004779,42.34,2026-04-27
SR0004780,T0004780,10352.99,2026-06-03
SR0004781,T0004781,2456.82,2026-06-09
SR0004782,T0004782,358.84,2026-05-21
SR0004783,T0004783,424.62,2026-04-22
SR0004784,T0004784,354.7,2026-05-27
SR0004785,T0004785,68.74,2026-04-03
SR0004786,T0004786,39.06,2026-04-22
SR0004787,T0004787,52.83,2026-06-04
SR0004788,T0004788,44.26,2026-04-17
SR0004789,T0004789,2784.38,2026-04-30
SR0004790,T0004790,133.11,2026-05-15
SR0004791,T0004791,1236.52,2026-05-29
SR0004792,T0004792,187.9,2026-06-29
SR0004793,T0004793,221.99,2026-04-09
SR0004794,T0004794,189.42,2026-05-10
SR0004795,T0004795,117.49,2026-04-11
SR0004796,T0004796,3058.28,2026-05-30
SR0004797,T0004797,317.74,2026-04-12
SR0004798,T0004798,1878.82,2026-06-13
SR0004799,T0004799,365.99,2026-04-29
SR0004800,T0004800,1927.64,2026-05-17
SR0004801,T0004801,302.6,2026-05-11
SR0004802,T0004802,182.36,2026-04-03
SR0004803,T0004803,33.9,2026-06-02
SR0004804,T0004804,751.78,2026-06-04
SR0004805,T0004805,2280.11,2026-05-06
SR0004806,T0004806,1072.38,2026-06-22
SR0004807,T0004807,146.78,2026-04-24
SR0004808,T0004808,814.86,2026-06-21
SR0004809,T0004809,60.47,2026-04-10
SR0004810,T0004810,64.78,2026-06-03
SR0004811,T0004811,101.45,2026-05-05
SR0004812,T0004812,103.46,2026-05-11
SR0004813,T0004813,610.81,2026-05-13
SR0004814,T0004814,853.02,2026-06-20
SR0004815,T0004815,150.91,2026-05-25
SR0004816,T0004816,2494.09,2026-04-25
SR0004817,T0004817,131.56,2026-05-18
SR0004818,T0004818,1381.8,2026-04-08
SR0004819,T0004819,161.35,2026-05-04
SR0004820,T0004820,274.59,2026-04-03
SR0004821,T0004821,297.16,2026-04-27
SR0004822,T0004822,872.38,2026-05-13
SR0004823,T0004823,203.71,2026-06-20
SR0004824,T0004824,25.75,2026-06-23
SR0004825,T0004825,792.11,2026-06-12
SR0004826,T0004826,267.72,2026-04-17
SR0004827,T0004827,3092.23,2026-05-25
SR0004828,T0004828,44.11,2026-04-14
SR0004829,T0004829,202.15,2026-05-18
SR0004830,T0004830,28.31,2026-06-06
SR0004831,T0004831,311.47,2026-04-19
SR0004832,T0004832,312.06,2026-05-10
SR0004833,T0004833,1925.13,2026-06-20
SR0004834,T0004834,532.53,2026-06-04
SR0004835,T0004835,132.57,2026-06-19
SR0004836,T0004836,305.97,2026-05-01
SR0004837,T0004837,1068.29,2026-04-27
SR0004838,T0004838,23.03,2026-04-24
SR0004839,T0004839,576.36,2026-06-08
SR0004840,T0004840,99.27,2026-06-01
SR0004841,T0004841,162.22,2026-05-24
SR0004842,T0004842,318.35,2026-06-30
SR0004843,T0004843,32.3,2026-04-11
SR0004844,T0004844,32.77,2026-05-27
SR0004845,T0004845,673.24,2026-06-14
SR0004846,T0004846,149.16,2026-06-12
SR0004847,T0004847,256.23,2026-06-27
SR0004848,T0004848,370.79,2026-05-25
SR0004849,T0004849,47.43,2026-04-04
SR0004850,T0004850,95.38,2026-04-04
SR0004851,T0004851,77.12,2026-06-02
SR0004852,T0004852,10.4,2026-06-29
SR0004853,T0004853,204.93,2026-06-19
SR0004854,T0004854,214.82,2026-06-02
SR0004855,T0004855,525.5,2026-05-06
SR0004856,T0004856,442.56,2026-05-18
SR0004857,T0004857,23.83,2026-04-29
SR0004858,T0004858,24.58,2026-05-19
SR0004859,T0004859,113.27,2026-05-12
SR0004860,T0004860,361.99,2026-06-13
SR0004861,T0004861,130.86,2026-05-18
SR0004862,T0004862,90.5,2026-04-23
SR0004863,T0004863,1707.11,2026-06-17
SR0004864,T0004864,603.9,2026-06-05
SR0004865,T0004865,726.9,2026-05-05
SR0004867,T0004867,57.34,2026-05-19
SR0004868,T0004868,753.07,2026-04-15
SR0004869,T0004869,9232.98,2026-06-06
SR0004870,T0004870,632.86,2026-04-20
SR0004871,T0004871,234.32,2026-05-20
SR0004872,T0004872,31.47,2026-05-12
SR0004873,T0004873,93.69,2026-05-20
SR0004874,T0004874,715.06,2026-06-11
SR0004875,T0004875,668.44,2026-04-19
SR0004876,T0004876,63.62,2026-04-07
SR0004877,T0004877,530.53,2026-05-10
SR0004878,T0004878,69.89,2026-06-06
SR0004879,T0004879,907.12,2026-05-30
SR0004880,T0004880,633.38,2026-05-19
SR0004881,T0004881,1065.1,2026-05-28
SR0004882,T0004882,135.91,2026-04-11
SR0004883,T0004883,747.01,2026-06-10
SR0004884,T0004884,317.51,2026-04-24
SR0004885,T0004885,471.41,2026-05-08
SR0004886,T0004886,296.06,2026-05-19
SR0004887,T0004887,80.63,2026-04-21
SR0004888,T0004888,427.05,2026-05-22
SR0004889,T0004889,509.82,2026-06-15
SR0004890,T0004890,57.62,2026-06-05
SR0004891,T0004891,601.49,2026-04-21
SR0004892,T0004892,558.85,2026-04-21
SR0004893,T0004893,104.94,2026-04-30
SR0004894,T0004894,391.87,2026-04-07
SR0004895,T0004895,114.34,2026-04-28
SR0004896,T0004896,614.86,2026-04-15
SR0004897,T0004897,78.1,2026-06-06
SR0004898,T0004898,1724.33,2026-05-22
SR0004899,T0004899,1601.47,2026-05-03
SR0004900,T0004900,849.18,2026-04-06
SR0004901,T0004901,4142.22,2026-04-27
SR0004902,T0004902,1997.08,2026-06-30
SR0004903,T0004903,1004.18,2026-04-28
SR0004904,T0004904,2411.71,2026-06-03
SR0004905,T0004905,227.34,2026-06-19
SR0004906,T0004906,124.68,2026-04-21
SR0004907,T0004907,1066.87,2026-04-29
SR0004908,T0004908,232.09,2026-04-06
SR0004909,T0004909,982.96,2026-05-16
SR0004910,T0004910,91.93,2026-04-05
SR0004911,T0004911,107.54,2026-04-26
SR0004912,T0004912,35.07,2026-05-17
SR0004913,T0004913,57.01,2026-04-06
SR0004914,T0004914,437.44,2026-04-07
SR0004915,T0004915,37.58,2026-04-28
SR0004916,T0004916,67.65,2026-05-08
SR0004917,T0004917,88.14,2026-06-14
SR0004918,T0004918,152.79,2026-04-26
SR0004919,T0004919,305.85,2026-05-24
SR0004920,T0004920,4206.21,2026-05-13
SR0004921,T0004921,822.35,2026-06-10
SR0004922,T0004922,118.48,2026-06-05
SR0004923,T0004923,278.9,2026-06-20
SR0004924,T0004924,127.35,2026-06-15
SR0004925,T0004925,933.41,2026-06-01
SR0004926,T0004926,594.34,2026-05-04
SR0004927,T0004927,126.54,2026-05-30
SR0004928,T0004928,463.79,2026-04-15
SR0004929,T0004929,510.5,2026-05-01
SR0004930,T0004930,291.86,2026-05-07
SR0004931,T0004931,467.89,2026-05-15
SR0004932,T0004932,607.18,2026-05-10
SR0004933,T0004933,5335.62,2026-05-09
SR0004934,T0004934,1447.21,2026-05-24
SR0004935,T0004935,70.36,2026-05-24
SR0004936,T0004936,384.38,2026-05-29
SR0004937,T0004937,5322.07,2026-05-08
SR0004938,T0004938,450.58,2026-04-09
SR0004939,T0004939,3578.32,2026-05-19
SR0004940,T0004940,10625.45,2026-06-25
SR0004941,T0004941,73.66,2026-04-23
SR0004942,T0004942,245.31,2026-05-11
SR0004943,T0004943,299.55,2026-06-24
SR0004944,T0004944,43.58,2026-06-19
SR0004945,T0004945,1894.72,2026-04-20
SR0004946,T0004946,437.96,2026-05-11
SR0004947,T0004947,26.75,2026-05-25
SR0004948,T0004948,425.09,2026-05-31
SR0004949,T0004949,89.75,2026-04-14
SR0004950,T0004950,261.93,2026-06-23
SR0004951,T0004951,8.26,2026-05-31
SR0004952,T0004952,208.65,2026-06-26
SR0004953,T0004953,879.28,2026-04-12
SR0004954,T0004954,149.93,2026-04-21
SR0004955,T0004955,22.48,2026-06-07
SR0004956,T0004956,249.39,2026-06-28
SR0004957,T0004957,203.86,2026-06-14
SR0004958,T0004958,2430.86,2026-04-05
SR0004959,T0004959,501.83,2026-04-10
SR0004960,T0004960,195.81,2026-06-02
SR0004961,T0004961,50.25,2026-06-07
SR0004962,T0004962,253.99,2026-04-04
SR0004963,T0004963,4070.0,2026-04-03
SR0004964,T0004964,460.38,2026-05-26
SR0004965,T0004965,678.71,2026-04-05
SR0004966,T0004966,8.47,2026-04-21
SR0004967,T0004967,976.38,2026-06-16
SR0004968,T0004968,308.35,2026-06-16
SR0004969,T0004969,279.39,2026-06-12
SR0004970,T0004970,344.55,2026-06-13
SR0004971,T0004971,358.29,2026-05-30
SR0004972,T0004972,188.37,2026-05-07
SR0004973,T0004973,135.27,2026-06-24
SR0004974,T0004974,37.93,2026-04-07
SR0004975,T0004975,161.19,2026-06-13
SR0004976,T0004976,1282.93,2026-04-11
SR0004977,T0004977,123.76,2026-06-23
SR0004978,T0004978,824.68,2026-04-24
SR0004979,T0004979,60.36,2026-05-15
SR0004980,T0004980,40.59,2026-04-20
SR0004981,T0004981,148.29,2026-05-31
SR0004982,T0004982,987.31,2026-04-03
SR0004983,T0004983,34.54,2026-04-25
SR0004984,T0004984,3243.43,2026-04-24
SR0004985,T0004985,5391.79,2026-06-07
SR0004986,T0004986,728.13,2026-05-28
SR0004987,T0004987,127.63,2026-06-24
SR0004988,T0004988,139.14,2026-06-02
SR0004989,T0004989,103.14,2026-06-09
SR0004990,T0004990,102.94,2026-05-17
SR0004991,T0004991,199.22,2026-04-25
SR0004992,T0004992,20.93,2026-04-08
SR0004993,T0004993,440.93,2026-05-19
SR0004994,T0004994,55.45,2026-06-30
SR0004995,T0004995,81.05,2026-05-14
SR0004996,T0004996,93.16,2026-04-09
SR0004997,T0004997,448.75,2026-06-02
SR0004998,T0004998,1271.0,2026-04-09
SR0004999,T0004999,65.21,2026-06-25
SR0005000,T0005000,1458.8,2026-06-20
SRE000001,TV00000,492.88,2026-06-26
SRE000002,TV00001,685.8,2026-06-26
SRE000003,TV00002,466.89,2026-06-27
SRE000004,TV00003,689.4,2026-06-27
SRE000005,TV00004,697.32,2026-06-27
SRE000006,TV00005,630.22,2026-06-29
SRE000007,TV00006,369.04,2026-06-26
SRE000008,TV00007,688.11,2026-06-28
SRE000009,TV00008,735.59,2026-06-25
SRE000010,TV00009,381.44,2026-06-23
SRE000011,TV00010,74.0,2026-06-29
SRE000012,TV00011,511.12,2026-06-24
SRE000013,TV00012,599.86,2026-06-24
SRE000014,TV00013,634.47,2026-06-24
SRE000015,TV00014,871.86,2026-06-28
SRE000016,TV00015,67.52,2026-06-27
SRE000017,TV00016,696.24,2026-07-01
SRE000018,TV00017,276.85,2026-06-29
SRE000019,TV00018,350.41,2026-06-30
SRE000020,TV00019,60.06,2026-06-25
SRE000021,TV00020,427.49,2026-06-26
SRE000022,TV00021,227.32,2026-06-28
SRE000023,TV00022,671.01,2026-06-24
SRE000024,TV00023,627.71,2026-06-25
SRE000025,TV00024,303.3,2026-06-22
SRE000026,TV00025,303.46,2026-06-24
SRE000027,TV00026,223.39,2026-06-24
SRE000028,TV00027,860.34,2026-07-01
SRE000029,TV00028,190.02,2026-06-29
SRE000030,TV00029,412.23,2026-06-24
SRE000031,TV00030,611.5,2026-07-01
SRE000032,TV00031,697.98,2026-06-28
SRE000033,TV00032,326.56,2026-06-28
SRE000034,TV00033,628.97,2026-06-23
SRE000035,TV00034,450.29,2026-06-26
SRE000036,TV00035,428.15,2026-06-25
SRE000037,TV00036,65.67,2026-06-23
SRE000038,TV00037,518.69,2026-06-30
SRE000039,TV00038,284.28,2026-06-27
SRE000040,TV00039,280.74,2026-06-24
SRE000041,TV00040,65.29,2026-06-27
SRE000042,TV00041,432.15,2026-06-22
SRE000043,TV00042,700.29,2026-06-23
SRE000044,TV00043,282.84,2026-06-25
SRE000045,TV00044,385.87,2026-07-01
SRE000046,TV00045,313.83,2026-06-29
SRE000047,TV00046,288.82,2026-07-01
SRE000048,TV00047,878.69,2026-06-27
SRE000049,TV00048,235.68,2026-06-22
SRE000050,TV00049,262.59,2026-06-23
SRE000051,TV00050,708.92,2026-06-23
SRE000052,TV00051,701.99,2026-06-30
SRE000053,TV00052,455.0,2026-06-26
SRE000054,TV00053,128.84,2026-07-01
SRE000055,TV00054,795.46,2026-06-22
SRE000056,TV00055,357.96,2026-07-01
SRE000057,TV00056,443.15,2026-06-30
SRE000058,TV00057,883.6,2026-06-24
SRE000059,TV00058,781.79,2026-06-27
SRE000060,TV00059,538.34,2026-06-26
SRE000061,TV00060,658.36,2026-06-26
SRE000062,TV00061,859.24,2026-06-30
SRE000063,TV00062,855.31,2026-06-24
SRE000064,TV00063,386.63,2026-06-24
SRE000065,TV00064,157.07,2026-07-01
SRE000066,TV00065,219.98,2026-06-25
SRE000067,TV00066,297.01,2026-06-24
SRE000068,TV00067,235.44,2026-07-01
SRE000069,TV00068,804.52,2026-06-23
SRE000070,TV00069,87.69,2026-06-23
SRE000071,TV00070,375.41,2026-06-25
SRE000072,TV00071,287.27,2026-06-24
SRE000073,TV00072,552.3,2026-06-27
SRE000074,TV00073,789.51,2026-06-23
SRE000075,TV00074,763.41,2026-06-26
SRE000076,TV00075,182.53,2026-06-27
SRE000077,TV00076,760.09,2026-06-29
SRE000078,TV00077,352.65,2026-06-29
SRE000079,TV00078,774.02,2026-06-30
SRE000080,TV00079,67.99,2026-06-25
SRE000081,TV00080,365.85,2026-06-25
SRE000082,TV00081,282.01,2026-06-25
SRE000083,TV00082,535.57,2026-06-22
SRE000084,TV00083,805.82,2026-06-26
SRE000085,TV00084,737.63,2026-06-27
SRE000086,TV00085,266.25,2026-06-25
SRE000087,TV00086,356.44,2026-06-28
SRE000088,TV00087,349.01,2026-06-29
SRE000089,TV00088,64.36,2026-06-26
SRE000090,TV00089,568.27,2026-06-26
SRE000091,TV00090,265.62,2026-06-30
SRE000092,TV00091,537.55,2026-06-26
SRE000093,TV00092,731.17,2026-06-22
SRE000094,TV00093,288.12,2026-06-30
SRE000095,TV00094,96.03,2026-06-22
SRE000096,TV00095,68.44,2026-06-22
SRE000097,TV00096,357.73,2026-06-30
SRE000098,TV00097,792.78,2026-06-24
SRE000099,TV00098,510.9,2026-06-23
SRE000100,TV00099,409.1,2026-06-22
SRE000101,TV00100,268.42,2026-07-01
SRE000102,TV00101,489.2,2026-06-24
SRE000103,TV00102,593.82,2026-06-30
SRE000104,TV00103,738.77,2026-06-23
SRE000105,TV00104,532.62,2026-06-30
SRE000106,TV00105,418.56,2026-06-30
SRE000107,TV00106,113.06,2026-06-27
SRE000108,TV00107,620.48,2026-06-25
SRE000109,TV00108,317.96,2026-06-25
SRE000110,TV00109,416.59,2026-06-30
SRE000111,TV00110,413.14,2026-06-23
SRE000112,TV00111,878.57,2026-06-30
SRE000113,TV00112,862.85,2026-06-22
SRE000114,TV00113,55.42,2026-06-23
SRE000115,TV00114,536.98,2026-06-23
SRE000116,TV00115,100.71,2026-07-01
SRE000117,TV00116,712.46,2026-06-26
SRE000118,TV00117,436.98,2026-06-27
SRE000119,TV00118,769.66,2026-06-24
SRE000120,TV00119,434.03,2026-06-29
SRE000121,TV00120,681.21,2026-06-26
SRE000122,TV00121,50.45,2026-06-27
SRE000123,TV00122,136.1,2026-06-23
SRE000124,TV00123,631.63,2026-07-01
SRE000125,TV00124,859.95,2026-06-29
SRE000126,TV00125,884.57,2026-06-29
SRE000127,TV00126,548.36,2026-06-30
SRE000128,TV00127,68.53,2026-06-28
SRE000129,TV00128,873.31,2026-06-22
SRE000130,TV00129,433.34,2026-06-25
SRE000131,TV00130,584.41,2026-06-28
SRE000132,TV00131,708.79,2026-06-25
SRE000133,TV00132,406.39,2026-06-22
SRE000134,TV00133,393.58,2026-06-27
SRE000135,TV00134,221.26,2026-06-26
SRE000136,TV00135,60.08,2026-06-25
SRE000137,TV00136,426.7,2026-06-23
SRE000138,TV00137,636.72,2026-06-24
SRE000139,TV00138,384.43,2026-06-24
SRE000140,TV00139,378.72,2026-06-24
SRE000141,TV00140,744.69,2026-06-22
SRE000142,TV00141,689.84,2026-06-28
SRE000143,TV00142,252.93,2026-06-30
SRE000144,TV00143,861.97,2026-06-22
SRE000145,TV00144,86.19,2026-06-27
SRE000146,TV00145,759.79,2026-06-29
SRE000147,TV00146,362.15,2026-07-01
SRE000148,TV00147,362.57,2026-06-24
SRE000149,TV00148,697.81,2026-06-28
SRE000150,TV00149,177.01,2026-06-25
SRE000151,TV00150,435.86,2026-06-30
SRE000152,TV00151,866.54,2026-06-24
SRE000153,TV00152,737.18,2026-07-01
SRE000154,TV00153,868.67,2026-06-30
SRE000155,TV00154,238.95,2026-07-01
SRE000156,TV00155,97.81,2026-06-24
SRE000157,TV00156,860.35,2026-06-26
SRE000158,TV00157,761.16,2026-06-26
SRE000159,TV00158,851.32,2026-06-25
SRE000160,TV00159,442.6,2026-07-01
SRE000161,TV00160,223.13,2026-06-22
SRE000162,TV00161,728.69,2026-06-30
SRE000163,TV00162,53.3,2026-07-01
SRE000164,TV00163,473.2,2026-06-25
SRE000165,TV00164,90.13,2026-06-24
SRE000166,TV00165,724.08,2026-06-22
SRE000167,TV00166,84.52,2026-06-22
SRE000168,TV00167,118.22,2026-07-01
SRE000169,TV00168,183.91,2026-06-23
SRE000170,TV00169,185.5,2026-06-26
SRE000171,TV00170,566.21,2026-06-26
SRE000172,TV00171,295.81,2026-06-24
SRE000173,TV00172,196.79,2026-06-26
SRE000174,TV00173,72.93,2026-06-30
SRE000175,TV00174,395.39,2026-07-01
SRE000176,TV00175,204.97,2026-07-01
SRE000177,TV00176,514.08,2026-06-25
SRE000178,TV00177,563.0,2026-06-24
SRE000179,TV00178,825.85,2026-06-30
SRE000180,TV00179,785.1,2026-06-26
SRE000181,TV00180,422.41,2026-06-28
SRE000182,TV00181,428.83,2026-06-30
SRE000183,TV00182,399.47,2026-06-27
SRE000184,TV00183,474.12,2026-06-22
SRE000185,TV00184,434.87,2026-06-25
SRE000186,TV00185,261.68,2026-06-22
SRE000187,TV00186,319.85,2026-06-25
SRE000188,TV00187,130.14,2026-06-30
SRE000189,TV00188,553.17,2026-06-27
SRE000190,TV00189,270.07,2026-06-29
SRE000191,TV00190,808.39,2026-06-22
SRE000192,TV00191,262.74,2026-06-27
SRE000193,TV00192,239.54,2026-06-22
SRE000194,TV00193,753.85,2026-06-29
SRE000195,TV00194,344.65,2026-06-29
SRE000196,TV00195,724.24,2026-06-27
SRE000197,TV00196,187.71,2026-06-26
SRE000198,TV00197,824.51,2026-06-27
SRE000199,TV00198,535.46,2026-06-27
SRE000200,TV00199,765.15,2026-06-25
SRE000201,TV00200,299.75,2026-06-28
SRE000202,TV00201,863.45,2026-07-01
SRE000203,TV00202,523.26,2026-07-01
SRE000204,TV00203,386.87,2026-06-30
SRE000205,TV00204,117.02,2026-06-29
SRE000206,TV00205,784.54,2026-06-28
SRE000207,TV00206,469.17,2026-06-24
SRE000208,TV00207,753.59,2026-06-25
SRE000209,TV00208,873.19,2026-06-27
SRE000210,TV00209,177.21,2026-06-24
SRE000211,TV00210,838.0,2026-06-22
SRE000212,TV00211,841.01,2026-06-26
SRE000213,TV00212,337.85,2026-07-01
SRE000214,TV00213,706.07,2026-06-28
SRE000215,TV00214,734.68,2026-06-26
SRE000216,TV00215,491.25,2026-06-27
SRE000217,TV00216,244.37,2026-06-30
SRE000218,TV00217,811.13,2026-07-01
SRE000219,TV00218,440.71,2026-06-28
SRE000220,TV00219,735.87,2026-06-25
SRE000221,TV00220,333.77,2026-06-23
SRE000222,TV00221,167.2,2026-06-26
SRE000223,TV00222,805.91,2026-06-30
SRE000224,TV00223,516.91,2026-06-25
SRE000225,TV00224,393.79,2026-06-28
SRE000226,TV00225,656.43,2026-06-27
SRE000227,TV00226,614.87,2026-06-29
SRE000228,TV00227,417.65,2026-06-24
SRE000229,TV00228,513.12,2026-06-28
SRE000230,TV00229,631.57,2026-06-22
SRE000231,TV00230,671.62,2026-06-26
SRE000232,TV00231,340.2,2026-06-23
SRE000233,TV00232,502.21,2026-06-29
SRE000234,TV00233,353.36,2026-06-24
SRE000235,TV00234,586.35,2026-06-22
SRE000236,TV00235,425.13,2026-06-24
SRE000237,TV00236,854.09,2026-06-23
SRE000238,TV00237,427.92,2026-06-29
SRE000239,TV00238,344.33,2026-06-25
SRE000240,TV00239,459.95,2026-06-28
SRE000241,TH00240,9749.8,2026-06-05
SRE000242,TH00241,9739.01,2026-06-06
SRE000243,TH00242,9943.85,2026-06-21
SRE000244,TH00243,9793.66,2026-06-05
SRE000245,TH00244,9939.93,2026-06-30
SRE000246,TH00245,9829.59,2026-06-25
